vx_mps,vy_mps,dpsi_radps,ax_mps2,ay_mps2,deltawheel_rad,TwheelRL_Nm,TwheelRR_Nm,pBrakeF_bar,pBrakeR_bar
3.005982425,-0.062813362,-0.007435329,4.568399906,-0.280050009,-0.007853982,1100,1143.75,0,0
3.02288448532229,-0.0358424845186877,-0.00763159858555368,16.6280006973126,2.2489492231869,-0.007853982,1100,1143.75,0,0
3.0989633009862,-0.0226851622923872,-0.00777664002625615,14.5016308883569,1.05095559410867,-0.007853982,1150,1056.25,0,0
3.17215183469858,-0.0163526994000502,-0.00798279621067515,15.359974933428,0.458557736914601,-0.007853982,1081.25,1050,0,0
3.24696158851977,-0.0133337665286003,-0.00820308995714815,14.7319072849746,0.0746639480330025,-0.008726646,1025,1131.25,0,0.001562500015625
3.32140591139563,-0.0124900303306515,-0.00902884348736483,15.3846308155903,0.187515373512607,-0.006981317,1093.75,1012.5,0,0
3.39791211416002,-0.0110253043670428,-0.00821765414688594,15.1428149841302,0.23867171051176,-0.005410521,1093.75,1012.5,0,0
3.47392412516628,-0.00933384548266928,-0.00690981395799941,15.6558746066201,0.252240624940813,-0.004014257,1087.5,1031.25,0,0
3.51413078832947,-0.00760201297452999,-0.00549894861428681,16.1941943013989,0.380478235917187,-0.001745329,1118.75,1118.75,0,0
3.59083414728095,-0.00521574547764939,-0.00335011941422354,14.8039820013782,0.481256018032788,0.000698132,1118.75,1075,0,0
3.66625705248514,-0.002349133810486,-0.000762346119314788,15.5589860625061,0.427606101121033,0.002094395,1031.25,1056.25,0,0.001562500015625
3.74411297635655,0.000119080280383001,0.00127759310082346,15.4035752988024,0.431280835487228,0.003665191,1031.25,1056.25,0,0
3.78891847945959,0.00253453785673477,0.00328488947973826,16.2331164389431,0.345965358893777,0.004363323,1025,1081.25,0,0
3.8667109416795,0.00435925954499177,0.00464703885774653,15.1813709435211,0.214747366061288,0.004363323,1112.5,1031.25,0,0
3.94379021193359,0.00540721465164296,0.00525065562514824,15.6427727381527,0.0652614889304263,0.003665191,1081.25,1087.5,0,0
3.99352141489752,0.00556175546442671,0.00501828657301024,16.0775291207323,0.0622806914424964,0.003665191,1025,1143.75,0,0
4.07145837940098,0.00568711622939963,0.0049612172359276,15.3077025724686,-0.131576105897574,0.002094395,1025,1143.75,0,0
4.1482959513948,0.0047113904929959,0.00375700065744532,15.5911747442039,-0.143275280769043,0.001396263,1031.25,1100,0,0
4.19382279276693,0.00370268070259375,0.00272600644649381,16.1475697731829,-0.157387004040815,0.000698132,1062.5,1112.5,0,0
4.27151508211108,0.00265081528931345,0.00174259549581514,15.3687226111607,-0.170125473918869,0,1093.75,1106.25,0,0
4.34927064893613,0.00156618960895554,0.000769453413766008,15.6333652154429,-0.0985168504845248,0,1118.75,1131.25,0,0
4.42121155936309,0.000938827098832245,0.00034347842087051,15.7726280590155,-0.163515712563978,-0.000872665,1118.75,1131.25,0,0
4.4882406165014,-4.70679793807151e-05,-0.000552618567568356,15.9136542447887,-0.207950464874374,-0.001745329,1106.25,1093.75,0,0
4.56140748412109,-0.00125423594224961,-0.0016781269044751,15.6679166496229,-0.134878053862691,-0.001745329,1075,1075,0,0
4.61379277752986,-0.00198512069558589,-0.0022125409228161,16.090612216086,-0.0932704304838998,-0.001745329,1168.75,1075,0,0
4.69216572101389,-0.00243871091110934,-0.00247678978317188,15.5769114357174,0.0378280708895422,-0.000872665,1168.75,1093.75,0,0
4.76992516757644,-0.00210642670610736,-0.00189958428445345,15.5692455288186,0.0160962859448436,-0.000872665,1168.75,1093.75,0,0
