vx_mps,vy_mps,dpsi_radps,ax_mps2,ay_mps2,deltawheel_rad,TwheelRL_Nm,TwheelRR_Nm,pBrakeF_bar,pBrakeR_bar
3.035398942,0.002266723,0.003565082,4.770722389,0.209488049,0.00715585,1150,1043.75,0,0
3.05437285437866,0.00569255738919176,0.0061231978973096,6.09307152473898,0.208308654679112,0.006457718,1143.75,1150,0,0
3.13659011949451,0.00700227386140714,0.00665602867724697,1.8623374436211,0.155456516508168,0.00715585,1056.25,1031.25,0,0
3.21312293310847,0.00817480343346633,0.00743046597213092,1.96335796572966,0.0704417706793641,0.00715585,1031.25,1031.25,0,0
3.29058212295327,0.00885303034430911,0.00780955360744834,2.12969222343076,-0.0441681269895912,0.006457718,1031.25,1031.25,0,0
3.36951909094345,0.00882795905697507,0.00754332496235368,2.38766309310649,-0.0240921479116723,0.006457718,1106.25,1037.5,0,0
3.45057039769653,0.00891387640919999,0.00755961127884411,2.73644434731516,-0.107638237558269,0.005585053,1106.25,1118.75,0,0
3.53034324219983,0.0084499994357221,0.00700319694051081,1.52939193609865,-0.130489544383011,0.004886922,1112.5,1012.5,0,0
3.59339350370322,0.00779088938982301,0.00632989617830459,2.24401911214286,-0.0686748702280283,0.004886922,1068.75,1037.5,0,0
3.63947807673633,0.00752247085562325,0.0061692775462762,2.3628651543909,-0.134937868370473,0.004014257,1068.75,1037.5,0,0
3.71660785573366,0.00681460821656654,0.0054765043694781,2.61351631139086,-0.145990927976559,0.003316126,1025,1025,0,0
3.79283420784408,0.00600616004109595,0.00472649072586516,1.26151524982275,-0.00208266651782868,0.004014257,1068.75,1056.25,0,0
3.8507435251426,0.00609443974821917,0.00502759020376544,2.6919907411069,-0.00206070513526009,0.004014257,1137.5,1106.25,0,0
3.92902518099958,0.00618133323175245,0.00520070546138952,2.1006347879242,0.000401684733637029,0.004014257,1106.25,1093.75,0,0
3.99971130377214,0.00627443953814946,0.00532846460189288,1.03896405278902,0.00155334730760233,0.004014257,1106.25,1093.75,0,0
4.05011956103678,0.00636241248413101,0.00542537759107524,2.4458161474549,0.0949283624098668,0.004886922,1050,1093.75,0,0
4.12868207430879,0.00706856584320047,0.00622255907546146,2.69473347821503,-0.0380604095227163,0.004014257,1031.25,1037.5,0,0
4.20137475056473,0.0068970163284808,0.00591432583704162,0.152894030359634,0.0753972663707727,0.004886922,1131.25,1131.25,0,0
4.24496643379261,0.00745808233670719,0.00653723391933089,2.28184611938253,0.0435680329250378,0.004886922,1031.25,1150,0,0
4.32186339257671,0.00782263616592023,0.00686578733497334,2.43695728278605,0.0289915832679205,0.004886922,1031.25,1150,0,0
4.39879094093035,0.00808092773644806,0.00707104716588191,2.63264970110547,0.0214829720541075,0.004886922,1150,1093.75,0,0
4.47724627132546,0.00828918315261735,0.00723571656467092,2.06614696737147,0.0175567854229711,0.004886922,1162.5,1087.5,0,0
4.54902535572077,0.00845968915787381,0.00737180466400863,1.33777555431818,0.0152282472454089,0.004886922,1068.75,1093.75,0,0
4.61326902091197,0.00860851330308995,0.0074952515524783,2.42644933644171,0.0134609373728131,0.004886922,1125,1168.75,0,0
4.68836690949522,0.00874284514141418,0.00761251547951772,1.58611720775809,0.0890162756417538,0.005585053,1125,1168.75,0,0
4.75632397307985,0.00937398126858042,0.00831608973965341,2.47004182764653,-0.0155558881433354,0.004886922,1087.5,1181.25,0,0
4.83161245203393,0.00929758767936167,0.00812519813786347,1.40803441442238,-0.00268207093658841,0.004886922,1106.25,1168.75,0,0
4.89764115667552,0.00929712230113218,0.00809201921357981,2.51289155115654,0.0797002004867502,0.005585053,1187.5,1162.5,0,0
4.97467933500564,0.0098528090782463,0.00873626855015932,2.06256971262916,0.0569345359230835,0.005585053,1187.5,1137.5,0,0
5.04783196626832,0.0102404578562492,0.00911663193607086,1.89693058260488,0.137661794012346,0.006457718,1187.5,1137.5,0,0
5.12017824223877,0.0111701126245947,0.010126404882349,2.01955447557519,0.0954449632951029,0.006457718,1193.75,1131.25,0,0
5.1933572414368,0.0117992415516908,0.0107028521688263,1.88161301206682,0.145749208382044,0.00715585,1137.5,1168.75,0,0
5.26549040699179,0.0127622369416117,0.0116761004276664,1.86595563173513,0.0286399848708496,0.006457718,1081.25,1168.75,0,0
5.3370557959031,0.0129083360457105,0.0116389574124911,1.38803939771915,0.0301346095134985,0.006457718,1112.5,1175,0,0
5.40498702236195,0.0130564977359274,0.0116921255773148,2.29445895967815,0.030977064858881,0.006457718,1112.5,1175,0,0
5.47973067462674,0.0132048443493668,0.0117939638042739,1.52858962394059,0.107840657421633,0.00715585,1175,1137.5,0,0
5.54962707349612,0.0138703528786667,0.0125374434367089,2.13935275230099,0.00779948567152868,0.006457718,1187.5,1081.25,0,0
5.62317897502232,0.0138288460088049,0.0123864479721484,1.36229784558397,0.0188846172734647,0.006457718,1187.5,1131.25,0,0
5.69208248706144,0.0138540294631542,0.0123776693983755,2.23798664102321,0.0258553181584841,0.006457718,1118.75,1181.25,0,0
5.76677762232046,0.0139202709931929,0.0124454697942384,1.60070068551676,0.0313502334274914,0.006457718,1118.75,1181.25,0,0
5.83751960249093,0.0140109820054919,0.0125526408983955,1.8801971693303,0.0350850635166893,0.006457718,1162.5,1150,0,0
5.91033575658222,0.0141168213771218,0.0126812860896296,1.7038658775905,0.0382592597228899,0.006457718,1100,1075,0,0
5.9804522995379,0.0142311917748864,0.0128204916172966,0.640706087261219,0.0406602374665199,0.006457718,1100,1156.25,0,0
6.04168221788145,0.0143471170419167,0.0129593041773736,2.45526747651636,0.0419726446872447,0.006457718,1093.75,1125,0,0
6.11827341339885,0.0144669268659361,0.0131040508038343,1.47758242449968,0.044749819590317,0.006457718,1093.75,1125,0,0
6.18763989077455,0.0145881484807368,0.0132507163133223,1.32818250451459,0.046614212696233,0.006457718,1168.75,1143.75,0,0
6.25720528402202,0.0147103652884666,0.0133987077441993,2.01256052371003,0.0484247732735187,0.006457718,1175,1087.5,0,0
6.33026276122476,0.0148329867131786,0.0135483947348053,1.31098608244529,0.0505349566289186,0.006457718,1087.5,1181.25,0,0
6.39919741628247,0.0149551454222505,0.0136980350799847,1.80864848222803,0.0522006683534017,0.006457718,1150,1150,0,0
6.47175313231635,0.0150769463822951,0.0138486076690786,1.56805144098527,0.0542113954291759,0.006457718,1150,1150,0,0
6.54293424179778,0.0151980100115463,0.0139995941617471,1.67609071886535,0.0560729568145036,0.006457718,1193.75,1112.5,0,0
6.61486073783255,0.0153183596788469,0.0141512068435768,1.6330911200188,0.0579986771479625,0.006457718,1187.5,1175,0,0
6.68733712860875,0.0154379679021177,0.0143035397261361,1.88364683412333,0.135279797524977,0.00715585,1168.75,1175,0,0
6.76085466911858,0.016090917262849,0.0151081072464149,1.75142312327651,0.0401503379331073,0.006457718,1118.75,1168.75,0,0
6.8329507272107,0.0160371766687437,0.0149972163254553,1.47542625769152,0.124616435566361,0.00715585,1118.75,1168.75,0,0
6.90360357028625,0.0165752754094106,0.0156489043415498,1.5957084193142,0.034336799049853,0.006457718,1193.75,1156.25,0,0
6.97580691263925,0.0164434005385989,0.015447385740955,1.80837854661449,-0.0477359438865729,0.005585053,1093.75,1168.75,0,0
7.0478906566163,0.0157204296963012,0.0145671342643007,1.30815235263334,0.0815397776823596,0.006457718,1106.25,1175,0,0
7.11756089625627,0.0159312723027741,0.014916977557013,1.64137165936656,0.0793335325738009,0.006457718,1112.5,1156.25,0,0
